,ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
252,A-253,2,2019-07-29 17:41:42,2019-07-29 19:48:35,37.622681,-77.457741,37.622681,-77.457741,0.0,Accident on US-1 Brook Rd at Lakeside Ave.,1101.0,Lakeside Ave,L,Henrico,Henrico,VA,23228,US,US/Eastern,KOFP,2019-07-29 17:54:00,91.0,91.0,35.0,29.78,10.0,SSW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
253,A-254,2,2019-11-26 09:05:35,2019-11-26 09:50:07,39.865639,-88.972939,39.865639,-88.972939,0.0,Right lane closed due to accident on IL-48 Southbound at Ravina Park Rd.,2197.0,N Oakland Ave,L,Decatur,Macon,IL,62526-3129,US,US/Central,KDEC,2019-11-26 08:54:00,42.0,37.0,85.0,29.05,10.0,E,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
254,A-255,2,2017-11-13 06:45:52,2017-11-13 07:15:38,35.423435,-97.618668,35.423435,-97.618668,0.0,Accident on OK-152 Airport Rd Eastbound at MacArthur Blvd.,,S MacArthur Blvd,R,Oklahoma City,Oklahoma,OK,73179,US,US/Central,KOKC,2017-11-13 06:52:00,46.9,,86.0,30.37,10.0,East,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
255,A-256,2,2019-05-30 15:18:47,2019-05-30 16:03:35,37.696018,-122.115387,37.696018,-122.115387,0.0,Accident on 163rd Ave at CA-185 14th St.,16300.0,E 14th St,R,San Leandro,Alameda,CA,94578-3110,US,US/Pacific,KHWD,2019-05-30 14:54:00,61.0,61.0,67.0,29.88,10.0,WNW,17.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
256,A-257,2,2018-07-03 07:24:36,2018-07-03 07:54:30,39.651718,-86.05403100000002,39.651718,-86.05403100000002,0.0,Accident on Stop 11 Rd at Combs Rd.,6450.0,E Stop 11 Rd,L,Indianapolis,Marion,IN,46237-9734,US,US/Eastern,KIND,2018-07-03 06:54:00,73.9,,91.0,30.08,7.0,ESE,4.6,,Mostly Cloudy,False,False,False,True,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
257,A-258,2,2020-07-22 13:40:40,2020-07-22 14:40:24,39.327599,-77.582863,39.327599,-77.582863,0.0,Accident on MD-464 Point Of Rocks Rd at Olive School Rd.,3501.0,Olive School Rd,R,Knoxville,Frederick,MD,21758-8916,US,US/Eastern,KFDK,2020-07-22 13:47:00,93.0,93.0,46.0,29.68,7.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
258,A-259,3,2019-10-31 13:52:43,2019-10-31 17:33:08,45.041573,-93.28492,45.041573,-93.28492,0.0,Lane blocked due to accident on I-94 Westbound at Exit 226 Lyndale Ave.,,I-94 E,R,Minneapolis,Hennepin,MN,55430,US,US/Central,KMIC,2019-10-31 13:53:00,31.0,31.0,54.0,29.11,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
259,A-260,2,2017-09-01 05:21:45,2017-09-01 11:21:45,34.061809000000004,-118.457189,34.05125,-118.44937,0.856,At Wilshire Blvd/Exit 55 - Accident.,,San Diego Fwy S,R,Los Angeles,Los Angeles,CA,90049,US,US/Pacific,KSMO,2017-09-01 05:51:00,72.0,,84.0,29.77,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
260,A-261,2,2020-12-24 07:53:00,2020-12-24 09:54:00,41.580649,-72.899661,41.586809,-72.899241,0.426,Stationary traffic on I-84 E from CT-10/Exit 29 (I-84) to Marion Ave/Exit 30 (I-84) due to accident.,,I-84 E,R,Plantsville,Hartford,CT,06479,US,US/Eastern,KMMK,2020-12-24 07:53:00,33.0,33.0,85.0,30.1,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
261,A-262,2,2018-09-18 07:49:50,2018-09-18 08:34:26,44.736202,-119.191689,44.736202,-119.191689,0.0,Lane blocked due to accident on OR-402 both ways at Durst Rd.,,Borgerson Rd,R,Monument,Grant,OR,97864,US,US/Pacific,KGCD,2018-09-18 07:55:00,46.0,,70.0,30.07,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
262,A-263,2,2020-03-31 06:45:31,2020-03-31 10:45:31,43.04277,-124.12115,43.04277,-124.12115,0.0,At Guerin Ln - Accident.,14542.0, Highway 42,R,Myrtle Point,Coos,OR,97458-7809,US,US/Pacific,KOTH,2020-03-31 06:56:00,46.0,40.0,93.0,30.11,2.0,WNW,15.0,0.05,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
263,A-264,2,2019-04-18 08:41:21,2019-04-18 09:11:13,26.46674,-80.08927,26.45726,-80.08962,0.655,At SR-806/Atlantic Ave/Exit 52 - Accident. Left lane blocked.,,I-95 S,R,Delray Beach,Palm Beach,FL,33444,US,US/Eastern,KBCT,2019-04-18 08:53:00,81.0,81.0,69.0,29.99,9.0,SE,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
264,A-265,2,2018-12-20 12:54:23,2018-12-20 13:21:37,35.304,-80.84886,35.343699,-80.848148,2.7430000000000003,Between US-21/Sunset Rd/Exit 16 and Harris Blvd/Reames Rd/Exit 18 - Accident. Left lane blocked.,,US-21 N,R,Charlotte,Mecklenburg,NC,28269,US,US/Eastern,KJQF,2018-12-20 12:50:00,48.2,,100.0,29.75,1.0,NE,5.8,,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
265,A-266,2,2020-04-09 14:17:22,2020-04-09 14:32:22,33.89956,-117.47298,33.89956,-117.47298,0.0,Ramp to La Sierra Ave - Accident. Hard shoulder blocked.,,La Sierra Ave,R,Riverside,Riverside,CA,92503,US,US/Pacific,KRAL,2020-04-09 14:20:00,51.0,51.0,86.0,29.22,1.0,WSW,5.0,0.1,Heavy Rain,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
266,A-267,2,2020-03-08 00:35:00,2020-03-08 01:48:31,38.008226,-121.871205,38.008226,-121.871205,0.0,At Loveridge Rd - Accident.,,E Leland Rd,R,Pittsburg,Contra Costa,CA,94565,US,US/Pacific,KCCR,2020-03-08 00:53:00,45.0,45.0,86.0,29.92,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
267,A-268,2,2020-10-27 18:41:00,2020-10-27 20:56:06,28.285931,-80.608664,28.28503,-80.608161,0.069,Incident on S ORLANDO AVE near JULEP DR Expect delays.,2094.0, S Orlando Ave,R,Cocoa Beach,Brevard,FL,32931-2240,US,US/Eastern,KCOF,2020-10-27 19:25:00,81.0,81.0,74.0,30.05,10.0,E,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
268,A-269,2,2020-12-24 22:05:00.000000000,2020-12-24 23:30:00.000000000,42.385137,-83.280821,42.385475,-83.259075,1.11,Slow traffic on I-96 E - Edward J Jeffries Fwy - Rosa Parks Memorial Hwy - W Jeffries Fwy E from Beech Daly Rd/Exit 178 (I-96) to I-96 Local/Outer Dr/Exit 180 (I-96) due to accident.,,Fenton,R,Redford,Wayne,MI,48239,US,US/Eastern,KDTW,2020-12-24 21:53:00,23.0,14.0,63.0,29.08,10.0,NW,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
269,A-270,3,2018-01-31 18:05:09,2018-01-31 18:34:13,37.620403,-122.425995,,,0.0,#3 lane blocked due to accident on I-280 Southbound near Crystal Springs Rd.,,I-280 S,R,San Bruno,San Mateo,CA,94066,US,US/Pacific,KSFO,2018-01-31 17:56:00,59.0,,62.0,30.04,10.0,West,8.1,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
270,A-271,2,2020-10-07 14:59:08,2020-10-07 16:28:06,33.908318,-117.882774,33.908318,-117.882774,0.0,Two lanes blocked and HOV lane blocked due to accident on CA-57 Southbound at Exit 9 CA-90 Imperial Hwy.,,CA-57 S,R,Fullerton,Orange,CA,92835,US,US/Pacific,KFUL,2020-10-07 14:53:00,81.0,81.0,45.0,29.75,7.0,S,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
271,A-272,2,2018-07-30 16:40:08,2018-07-30 22:40:08,44.144381,-69.925377,44.1445,-69.925108,0.016,At West Gardiner Toll Plaza - Accident.,,I-95 N,R,Litchfield,Kennebec,ME,04350,US,US/Eastern,KAUG,2018-07-30 16:53:00,78.1,,54.0,30.09,10.0,South,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
272,A-273,2,2017-10-10 08:29:03,2017-10-10 09:28:24,44.030651,-92.488159,,,2.46000003815,Accident on US-14 Eastbound from County Hwy-22 Circle Dr to US-52.,,US-52 N,R,Rochester,Olmsted,MN,55901,US,US/Central,K9MN,2017-10-10 08:32:00,39.2,,75.0,30.32,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
273,A-274,2,2020-12-20 15:21:12,2020-12-20 16:35:59,35.496719,-97.601158,35.496719,-97.601158,0.0,Accident on Meridian Ave at 26th St.,4496.0,NW 26th St,L,Oklahoma City,Oklahoma,OK,73127-1904,US,US/Central,KPWA,2020-12-20 14:53:00,57.0,57.0,39.0,28.66,10.0,W,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
274,A-275,2,2020-11-06 22:06:25,2020-11-07 03:42:05,40.817029,-73.836497,40.789087,-73.81932900000002,2.129,Stationary traffic on Hutchinson River Pkwy S - I-678 S from Lafayette Ave exit [18] to Cross Is Pkwy S exit [16] due to accident.,,Bronx Whitestone Brg S,R,Bronx,Bronx,NY,10465,US,US/Eastern,KLGA,2020-11-06 21:51:00,65.0,65.0,45.0,30.21,10.0,SW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
275,A-276,3,2018-01-31 07:25:57,2018-01-31 08:25:43,33.994858,-80.958282,33.994858,-80.958282,0.0,Accident on I-77 Northbound at Exit 10 Fort Jackson Blvd.,,Fort Jackson Blvd,R,Columbia,Richland,SC,29209,US,US/Eastern,KCUB,2018-01-31 07:53:00,27.0,,89.0,30.43,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
276,A-277,2,2018-10-25 18:40:51,2018-10-25 19:10:17,41.597691,-93.718437,41.597691,-93.718437,0.0,Accident on 73rd St at Buffalo Rd.,1036.0,73rd St,L,Windsor Heights,Polk,IA,50324,US,US/Central,KDSM,2018-10-25 18:54:00,50.0,,63.0,29.97,10.0,East,8.1,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
277,A-278,2,2019-04-29 15:22:25,2019-04-29 16:37:00,35.557968,-97.638351,35.557968,-97.638351,0.0,Accident on Rockwell Ave at OK-3 Expressway St.,,N Rockwell Ave,R,Oklahoma City,Oklahoma,OK,73132,US,US/Central,KPWA,2019-04-29 15:33:00,65.0,65.0,90.0,28.53,9.0,N,16.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
278,A-279,3,2019-05-14 21:25:26,2019-05-14 22:25:55,33.461964,-112.151688,33.461964,-112.151688,0.0,Two lanes blocked due to accident on I-10 Westbound at Exit 140 43rd Ave.,,I-10 W,R,Phoenix,Maricopa,AZ,85009,US,US/Mountain,KPHX,2019-05-14 21:51:00,93.0,93.0,15.0,28.61,10.0,WNW,8.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
279,A-280,2,2018-04-23 07:36:13,2018-04-23 13:36:13,37.64955,-122.45233,37.64955,-122.45233,0.0,At Westborough Blvd - Accident. Left lane blocked.,,I-280 S,R,South San Francisco,San Mateo,CA,94080,US,US/Pacific,KSFO,2018-04-23 07:56:00,55.9,,75.0,29.99,9.0,SW,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
280,A-281,3,2019-01-17 09:27:26,2019-01-17 09:56:43,40.654079,-74.007675,40.654079,-74.007675,0.0,Accident on I-278 Gowanus Expy Eastbound at 29th St.,997.0,3rd Ave,R,Brooklyn,Kings,NY,11232-2414,US,US/Eastern,KJRB,2019-01-17 09:56:00,30.9,27.5,57.0,30.43,10.0,Variable,3.5,,Clear,False,False,True,False,True,False,True,False,False,False,False,False,False,Day,Day,Day,Day
281,A-282,2,2020-08-12 07:16:33,2020-08-12 08:16:23,36.34705,-86.87468,36.34705,-86.87468,0.0,Accident on Greenbrier Rd at US-431 Whites Creek Pike.,7699.0,Whites Creek Pike,L,Joelton,Davidson,TN,37080-8643,US,US/Central,KBNA,2020-08-12 06:53:00,78.0,78.0,84.0,29.39,8.0,NNE,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
282,A-283,2,2020-12-17 22:50:00,2020-12-18 00:29:14,30.466084,-97.844037,30.463711,-97.843937,0.16399999999999998,Incident on ANDERSON MILL RD near DIES RANCH RD Drive with caution.,,Anderson Mill Rd,R,Cedar Park,Travis,TX,78613,US,US/Central,KRYW,2020-12-17 22:55:00,44.0,39.0,59.0,28.93,10.0,SSE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
283,A-284,2,2020-09-22 03:55:00,2020-09-22 08:11:59,43.043734,-83.723338,43.04498,-83.723351,0.086,Incident on FLEMING RD near HOUSE 3115 Drive with caution.,1600.0, W McClellan St,R,Flint,Genesee,MI,48504-2518,US,US/Eastern,KFNT,2020-09-22 03:53:00,50.0,50.0,80.0,29.43,10.0,SSW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
284,A-285,2,2017-04-11 09:10:57,2017-04-11 15:10:57,26.70676,-80.11098,26.70676,-80.11098,0.0,At Military Trl - Accident.,1998.0, N Military Trl,R,West Palm Beach,Palm Beach,FL,33409-4718,US,US/Eastern,KPBI,2017-04-11 08:53:00,75.0,,55.0,30.19,10.0,ENE,9.2,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
285,A-286,2,2017-04-28 10:08:00,2017-04-28 10:37:48,40.196327,-76.108688,40.196327,-76.108688,0.0,Accident on Witmer Cir at SR 1051 Church St.,201.0,E Church St,L,Stevens,Lancaster,PA,17578-9451,US,US/Eastern,KLNS,2017-04-28 09:53:00,72.0,,64.0,30.01,10.0,NW,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
286,A-287,2,2018-03-07 17:34:47,2018-03-07 18:19:22,38.562206,-121.487221,38.562206,-121.487221,0.0,Right hand shoulder blocked due to accident on I-80 Bus Capital City Fwy Westbound after 16th St.,,Capital City Fwy W,R,Sacramento,Sacramento,CA,95818,US,US/Pacific,KSAC,2018-03-07 17:53:00,64.9,,52.0,29.97,10.0,SSW,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
287,A-288,3,2017-08-08 10:38:32,2017-08-08 11:07:54,39.062382,-94.6259,39.062382,-94.6259,0.0,Right hand shoulder blocked due to accident on I-35 Northbound before Exit 233 Mission Rd.,,I-35 S,R,Kansas City,Wyandotte,KS,66103,US,US/Central,KNKA,2017-08-08 11:18:00,,,,,,North,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
288,A-289,2,2020-11-18 19:45:00,2020-11-18 21:04:32,39.343011,-120.337151,39.341473,-120.342494,0.305,Incident on I-80 WB near DONNER RA Right shoulder closed.,,I-80 W,R,Truckee,Nevada,CA,96161,US,US/Pacific,KTRK,2020-11-18 19:38:00,34.0,29.0,93.0,24.22,4.0,SW,6.0,0.0,Light Snow,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
289,A-290,2,2019-02-28 07:22:02,2019-02-28 07:51:44,36.175961,-86.76619699999998,36.175961,-86.76619699999998,0.0,Accident on US-31E Ellington Pkwy at US-31 James Robertson Pkwy.,,Spring St,R,Nashville,Davidson,TN,37207,US,US/Central,KBNA,2019-02-28 06:53:00,44.1,39.5,71.0,30.07,9.0,North,8.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
290,A-291,2,2016-08-14 09:33:13,2016-08-14 15:33:13,42.94145,-78.76647,42.93692,-78.76644,0.313,At RT-33/Exit 51 - Accident.,,New York Trwy W,R,Buffalo,Erie,NY,14225,US,US/Eastern,KBUF,2016-08-14 09:32:00,75.0,,73.0,29.96,10.0,NW,6.9,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
291,A-292,2,2020-12-06 23:00:25,2020-12-07 02:21:25,29.734968,-95.347444,29.734822,-95.347206,0.017,Incident on GULF FWY SB near SCOTT ST Drive with caution.,,Gulf Fwy,R,Houston,Harris,TX,77004,US,US/Central,KMCJ,2020-12-06 22:53:00,55.0,55.0,57.0,30.08,10.0,NNW,10.0,0.0,Fair,False,False,True,True,False,False,True,False,False,False,False,True,False,Night,Night,Night,Night
292,A-293,2,2020-11-19 02:22:00,2020-11-19 03:52:44,33.946648,-118.368512,33.938338,-118.368502,0.574,SB 405 AT CENTURY BLVD. TOYT COA VS NISS SD BOTH VEHS ON RS // REQ CHP FOR 11-10,,I-405 S,R,Inglewood,Los Angeles,CA,90301,US,US/Pacific,KLAX,2020-11-19 02:36:00,56.0,56.0,93.0,29.99,3.0,VAR,3.0,0.0,Mist,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
293,A-294,2,2020-11-13 10:45:44,2020-11-13 12:10:49,35.551079,-97.565651,35.551079,-97.565651,0.0,Accident on Wilshire Blvd at May Ave.,7899.0,N May Ave,L,Oklahoma City,Oklahoma,OK,73116-3115,US,US/Central,KPWA,2020-11-13 10:53:00,44.0,40.0,58.0,28.87,10.0,NNE,8.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
294,A-295,2,2019-03-11 16:42:52,2019-03-11 17:12:31,42.36147,-83.07294,42.35702,-83.07994000000002,0.471,At M-10/John C Lodge Fwy/Exit 215 - Accident. Lane blocked.,,Edsel Ford Fwy W,R,Detroit,Wayne,MI,48202,US,US/Eastern,KDET,2019-03-11 16:53:00,39.9,32.1,38.0,30.22,10.0,WNW,13.8,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
295,A-296,2,2019-01-31 10:12:02,2019-01-31 10:42:02,34.14565,-118.75722,34.14671,-118.76553,0.481,At Kanan Rd/Exit 36 - Accident. Right lane blocked.,,US-101 N,R,Agoura Hills,Los Angeles,CA,91301,US,US/Pacific,KVNY,2019-01-31 10:04:00,57.9,,81.0,29.95,2.0,SSE,6.9,0.05,Thunderstorms and Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
296,A-297,2,2018-09-24 19:30:43,2018-09-24 23:30:43,42.397328,-121.36068,42.391721,-121.3699,0.609,At Bly Mountain Cutoff - Accident.,36082.0, Klamath Falls Lakeview Hwy,R,Bonanza,Klamath,OR,97623,US,US/Pacific,KLMT,2018-09-24 19:53:00,59.0,,24.0,30.1,10.0,ENE,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
297,A-298,2,2020-04-21 15:41:52,2020-04-21 15:56:52,37.54805,-77.35896,37.54805,-77.35896,0.0,At VA-33/Nine Mile Rd - Accident.,5149.0, Nine Mile Rd,R,Richmond,Henrico,VA,23223-3329,US,US/Eastern,KRIC,2020-04-21 15:54:00,69.0,69.0,57.0,29.37,10.0,WSW,13.0,0.03,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
298,A-299,2,2020-12-30 17:22:00,2020-12-30 20:32:43,41.17161,-73.191683,41.166261,-73.23293699999998,2.177,Stationary traffic on I-95 S - Governor John Davis Lodge Tpke from Stratford Ave/Exit 28 (I-95) to Black Rock Tpke/Exit 24 (I-95) due to accident.,436.0, Warren St,R,Bridgeport,Fairfield,CT,06604-5081,US,US/Eastern,KBDR,2020-12-30 16:52:00,40.0,32.0,65.0,30.22,10.0,SW,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
299,A-300,2,2020-11-16 13:41:11,2020-11-16 15:10:36,40.79871,-74.189888,40.79871,-74.189888,0.0,Center lane blocked due to accident on Garden State Pkwy Southbound at Exit 149.,,Garden State Pkwy N,R,Bloomfield,Essex,NJ,07003,US,US/Eastern,KTEB,2020-11-16 13:51:00,51.0,51.0,39.0,29.92,10.0,W,15.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
300,A-301,2,2017-09-07 11:37:06,2017-09-07 12:06:46,40.247822,-75.635788,40.247822,-75.635788,0.0,Accident on Beech St at Grant St.,214.0,Grant St,R,Pottstown,Montgomery,PA,19464-4846,US,US/Eastern,KPTW,2017-09-07 11:24:00,63.0,,75.0,29.96,8.0,Variable,6.9,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
301,A-302,2,2016-10-14 14:21:37,2016-10-14 15:06:23,34.433743,-118.385757,,,0.01,Accident on CA-14 Northbound before Exit 11 Soledad Canyon Rd.,,Soledad Canyon Rd,R,Canyon Country,Los Angeles,CA,91387,US,US/Pacific,K3A6,2016-10-14 14:51:00,80.0,80.0,39.0,29.07,10.0,E,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
302,A-303,2,2017-01-10 06:50:28,2017-01-10 12:50:28,28.66436,-81.38871999999998,28.65953,-81.38869,0.334,At SR-436/Exit 92 - Accident.,,I-4 W,R,Altamonte Springs,Seminole,FL,32714,US,US/Eastern,KORL,2017-01-10 06:53:00,50.0,,93.0,30.46,10.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
303,A-304,2,2019-02-17 04:59:42,2019-02-17 08:59:42,44.11386,-123.18217,44.11362,-123.18195,0.02,At Airport Rd - Accident.,90249.0, Highway 99 N,R,Eugene,Lane,OR,97402-9769,US,US/Pacific,KEUG,2019-02-17 04:54:00,33.1,28.7,89.0,30.05,10.0,SSE,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
304,A-305,2,2020-09-30 18:40:14,2020-09-30 19:39:54,35.094120000000004,-81.854828,35.094120000000004,-81.854828,0.0,Accident on US-221 at Graham Chapel Rd.,4899.0,Chesnee Hwy,L,Chesnee,Spartanburg,SC,29323-8713,US,US/Eastern,KEHO,2020-09-30 18:35:00,68.0,68.0,56.0,29.07,10.0,SSW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
305,A-306,3,2017-03-23 16:26:25,2017-03-23 17:10:53,42.167667,-71.937218,,,0.01,Two lanes blocked due to accident on I-90 Eastbound at Hammond Hill Rd.,,I-90 E,R,Charlton,Worcester,MA,01507,US,US/Eastern,KORH,2017-03-23 16:54:00,32.0,20.5,24.0,30.45,10.0,WNW,18.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
306,A-307,3,2017-10-19 06:57:28,2017-10-19 07:26:58,41.877819,-93.571083,,,9.60999965668,Left lane blocked due to accident on I-35 Northbound from Exit 96 County Hwy-F22 126th Ave to Exit 102 IA-210.,,Highway 210,R,Cambridge,Story,IA,50046,US,US/Central,KAMW,2017-10-19 06:53:00,39.9,,97.0,30.1,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
